dataset,challenge,balance_class,process_approach,imputation,patient_group,drug_group,train_test_rate,remove_low_DAS,random_state,model_id,MAE,MSE,RMSE,R2,Pearson_Correlation,Accuracy,F1-Score
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,1.0867801017812102,1.6560394710377249,1.286871971502109,0.13251778493429323,0.4116508962003138,0.5833333333333334,0.3684210526315789
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.6273324867242093,0.7825002495677951,0.8845904417117535,-0.11798055083806958,0.14627786966917936,0.875,0.4666666666666667
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.9384681688815691,1.2830167405648032,1.1327032888469968,0.2664722670160551,0.6358565899714056,0.7916666666666666,0.5818815331010454
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,1.0565390251117182,1.8344853636448326,1.3544317493490887,0.15313341472386266,0.5479454614705082,0.625,0.4692874692874693
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.8237704578853507,1.1551289233897553,1.0747692419257984,0.1491122993242564,0.46469634237044605,0.8260869565217391,0.4523809523809524
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.9161940088316544,1.2472055393083998,1.116783568695564,0.2102147588827582,0.5891957296236503,0.8260869565217391,0.45238095238095233
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,1.1394862861370274,1.8011843674391712,1.342082101601527,-0.1225644104390391,0.3084794778727153,0.6521739130434783,0.4888888888888889
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,1.0818947085337018,1.8396699637093792,1.3563443381786866,0.15455442077740933,0.40395059635793096,0.7391304347826086,0.425
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.8867360699000595,1.2637948918577415,1.1241863243509687,-0.330648917913241,0.14994010635107366,0.782608695652174,0.43902439024390244
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.87162135757992,1.0154188699752313,1.007679944216035,0.22730198260772982,0.5074978432635701,0.7083333333333334,0.4146341463414634
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,1.1071696854669903,1.9563354494799066,1.3986906196439248,-0.02391672608507145,0.20781299966424466,0.75,0.42857142857142855
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,1.036999599986381,1.5866059256799325,1.2596054642942498,0.03996988584322836,0.45399526723385486,0.5833333333333334,0.4444444444444444
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.9520867248704051,1.2718082577542307,1.1277447662278157,0.060690702569088706,0.3166298927960081,0.75,0.42857142857142855
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.9951822218602934,1.645083315870715,1.2826080133348283,0.07236970665985565,0.38789010100636234,0.625,0.38461538461538464
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.9144927037121936,1.4102969461023889,1.1875592389865817,0.2134410005892251,0.6466181821160745,0.8260869565217391,0.4523809523809524
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.7000002178054726,0.953196682245566,0.97631792068238,0.14912670838669062,0.42293048034019304,0.9130434782608695,0.47727272727272724
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,1.1159162443270507,1.6936244313254336,1.301393265437252,0.1982697624074975,0.501657814812948,0.6956521739130435,0.41025641025641024
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.7354487459078453,0.8104058581210495,0.9002254484966805,-0.24180429913879053,0.2586907335904122,0.7391304347826086,0.425
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.9290841762921751,1.18855271141366,1.0902076460077044,0.08013647237073229,0.2869118483250781,0.6956521739130435,0.41025641025641024
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,1.1420451332588304,1.7007565014196828,1.3041305538249162,-0.048994152471666386,0.20499807746968926,0.5416666666666666,0.35135135135135137
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.9203386280388042,1.3234360972916517,1.1504069268270474,0.2621378110906831,0.5450803760834108,0.75,0.4285714285714286
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.9937602394309927,1.7339252865875363,1.3167859684047125,0.30845420096847,0.6321449522592958,0.7083333333333334,0.5213675213675214
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.8616144725877306,1.196788659081455,1.0939783631687854,0.0003764378397848045,0.3054667162449548,0.75,0.4285714285714286
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,1.0248320470428391,1.4877562330313632,1.2197361325431675,-0.06862000180227934,0.3124731494799781,0.75,0.4285714285714286
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,1.144311571087079,1.9790294467800789,1.4067798146050003,-0.06497692148188383,0.06379015642074869,0.7391304347826086,0.425
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.8189008740924902,0.975470282218039,0.9876589908556692,0.07514589203379185,0.3890582685405311,0.7391304347826086,0.42500000000000004
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.7700213866089531,1.0525290997442798,1.0259284086837053,0.21508845156795298,0.562597779524067,0.8260869565217391,0.45238095238095233
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.7861235490195952,0.9073645404008335,0.9525568436585995,0.11179612671959505,0.44962715302072337,0.6521739130434783,0.4888888888888889
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,1.0198361534437983,1.3818939279111488,1.1755398453098682,0.16418151311406648,0.42603666176924715,0.782608695652174,0.5787545787545787
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.7508682203495978,0.8611751748668116,0.9279952450669193,-0.1902607688290483,0.0009376657553431048,0.75,0.42857142857142855
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,1.0867801017812102,1.6560394710377249,1.286871971502109,0.13251778493429323,0.4116508962003138,0.5833333333333334,0.3684210526315789
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.6273324867242093,0.7825002495677951,0.8845904417117535,-0.11798055083806958,0.14627786966917936,0.875,0.4666666666666667
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.9384681688815691,1.2830167405648032,1.1327032888469968,0.2664722670160551,0.6358565899714056,0.7916666666666666,0.5818815331010454
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,1.0565390251117182,1.8344853636448326,1.3544317493490887,0.15313341472386266,0.5479454614705082,0.625,0.4692874692874693
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.8237704578853507,1.1551289233897553,1.0747692419257984,0.1491122993242564,0.46469634237044605,0.8260869565217391,0.4523809523809524
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.9161940088316544,1.2472055393083998,1.116783568695564,0.2102147588827582,0.5891957296236503,0.8260869565217391,0.45238095238095233
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,1.1394862861370274,1.8011843674391712,1.342082101601527,-0.1225644104390391,0.3084794778727153,0.6521739130434783,0.4888888888888889
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,1.0818947085337018,1.8396699637093792,1.3563443381786866,0.15455442077740933,0.40395059635793096,0.7391304347826086,0.425
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.8867360699000595,1.2637948918577415,1.1241863243509687,-0.330648917913241,0.14994010635107366,0.782608695652174,0.43902439024390244
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.87162135757992,1.0154188699752313,1.007679944216035,0.22730198260772982,0.5074978432635701,0.7083333333333334,0.4146341463414634
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,1.1071696854669903,1.9563354494799066,1.3986906196439248,-0.02391672608507145,0.20781299966424466,0.75,0.42857142857142855
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,1.036999599986381,1.5866059256799325,1.2596054642942498,0.03996988584322836,0.45399526723385486,0.5833333333333334,0.4444444444444444
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.9520867248704051,1.2718082577542307,1.1277447662278157,0.060690702569088706,0.3166298927960081,0.75,0.42857142857142855
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.9951822218602934,1.645083315870715,1.2826080133348283,0.07236970665985565,0.38789010100636234,0.625,0.38461538461538464
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.9144927037121936,1.4102969461023889,1.1875592389865817,0.2134410005892251,0.6466181821160745,0.8260869565217391,0.4523809523809524
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.7000002178054726,0.953196682245566,0.97631792068238,0.14912670838669062,0.42293048034019304,0.9130434782608695,0.47727272727272724
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,1.1159162443270507,1.6936244313254336,1.301393265437252,0.1982697624074975,0.501657814812948,0.6956521739130435,0.41025641025641024
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.7354487459078453,0.8104058581210495,0.9002254484966805,-0.24180429913879053,0.2586907335904122,0.7391304347826086,0.425
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.9290841762921751,1.18855271141366,1.0902076460077044,0.08013647237073229,0.2869118483250781,0.6956521739130435,0.41025641025641024
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,1.1420451332588304,1.7007565014196828,1.3041305538249162,-0.048994152471666386,0.20499807746968926,0.5416666666666666,0.35135135135135137
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.9203386280388042,1.3234360972916517,1.1504069268270474,0.2621378110906831,0.5450803760834108,0.75,0.4285714285714286
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.9937602394309927,1.7339252865875363,1.3167859684047125,0.30845420096847,0.6321449522592958,0.7083333333333334,0.5213675213675214
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.8616144725877306,1.196788659081455,1.0939783631687854,0.0003764378397848045,0.3054667162449548,0.75,0.4285714285714286
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,1.0248320470428391,1.4877562330313632,1.2197361325431675,-0.06862000180227934,0.3124731494799781,0.75,0.4285714285714286
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,1.144311571087079,1.9790294467800789,1.4067798146050003,-0.06497692148188383,0.06379015642074869,0.7391304347826086,0.425
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.8189008740924902,0.975470282218039,0.9876589908556692,0.07514589203379185,0.3890582685405311,0.7391304347826086,0.42500000000000004
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.7700213866089531,1.0525290997442798,1.0259284086837053,0.21508845156795298,0.562597779524067,0.8260869565217391,0.45238095238095233
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.7861235490195952,0.9073645404008335,0.9525568436585995,0.11179612671959505,0.44962715302072337,0.6521739130434783,0.4888888888888889
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,1.0198361534437983,1.3818939279111488,1.1755398453098682,0.16418151311406648,0.42603666176924715,0.782608695652174,0.5787545787545787
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.7508682203495978,0.8611751748668116,0.9279952450669193,-0.1902607688290483,0.0009376657553431048,0.75,0.42857142857142855
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,1.0867801017812102,1.6560394710377249,1.286871971502109,0.13251778493429323,0.4116508962003138,0.5833333333333334,0.3684210526315789
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.6273324867242093,0.7825002495677951,0.8845904417117535,-0.11798055083806958,0.14627786966917936,0.875,0.4666666666666667
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.9384681688815691,1.2830167405648032,1.1327032888469968,0.2664722670160551,0.6358565899714056,0.7916666666666666,0.5818815331010454
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,1.0565390251117182,1.8344853636448326,1.3544317493490887,0.15313341472386266,0.5479454614705082,0.625,0.4692874692874693
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.8237704578853507,1.1551289233897553,1.0747692419257984,0.1491122993242564,0.46469634237044605,0.8260869565217391,0.4523809523809524
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.9161940088316544,1.2472055393083998,1.116783568695564,0.2102147588827582,0.5891957296236503,0.8260869565217391,0.45238095238095233
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,1.1394862861370274,1.8011843674391712,1.342082101601527,-0.1225644104390391,0.3084794778727153,0.6521739130434783,0.4888888888888889
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,1.0818947085337018,1.8396699637093792,1.3563443381786866,0.15455442077740933,0.40395059635793096,0.7391304347826086,0.425
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.8867360699000595,1.2637948918577415,1.1241863243509687,-0.330648917913241,0.14994010635107366,0.782608695652174,0.43902439024390244
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.87162135757992,1.0154188699752313,1.007679944216035,0.22730198260772982,0.5074978432635701,0.7083333333333334,0.4146341463414634
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,1.1071696854669903,1.9563354494799066,1.3986906196439248,-0.02391672608507145,0.20781299966424466,0.75,0.42857142857142855
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,1.036999599986381,1.5866059256799325,1.2596054642942498,0.03996988584322836,0.45399526723385486,0.5833333333333334,0.4444444444444444
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.9520867248704051,1.2718082577542307,1.1277447662278157,0.060690702569088706,0.3166298927960081,0.75,0.42857142857142855
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.9951822218602934,1.645083315870715,1.2826080133348283,0.07236970665985565,0.38789010100636234,0.625,0.38461538461538464
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.9144927037121936,1.4102969461023889,1.1875592389865817,0.2134410005892251,0.6466181821160745,0.8260869565217391,0.4523809523809524
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.7000002178054726,0.953196682245566,0.97631792068238,0.14912670838669062,0.42293048034019304,0.9130434782608695,0.47727272727272724
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,1.1159162443270507,1.6936244313254336,1.301393265437252,0.1982697624074975,0.501657814812948,0.6956521739130435,0.41025641025641024
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.7354487459078453,0.8104058581210495,0.9002254484966805,-0.24180429913879053,0.2586907335904122,0.7391304347826086,0.425
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.9290841762921751,1.18855271141366,1.0902076460077044,0.08013647237073229,0.2869118483250781,0.6956521739130435,0.41025641025641024
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,1.1420451332588304,1.7007565014196828,1.3041305538249162,-0.048994152471666386,0.20499807746968926,0.5416666666666666,0.35135135135135137
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.9203386280388042,1.3234360972916517,1.1504069268270474,0.2621378110906831,0.5450803760834108,0.75,0.4285714285714286
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.9937602394309927,1.7339252865875363,1.3167859684047125,0.30845420096847,0.6321449522592958,0.7083333333333334,0.5213675213675214
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.8616144725877306,1.196788659081455,1.0939783631687854,0.0003764378397848045,0.3054667162449548,0.75,0.4285714285714286
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,1.0248320470428391,1.4877562330313632,1.2197361325431675,-0.06862000180227934,0.3124731494799781,0.75,0.4285714285714286
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,1.144311571087079,1.9790294467800789,1.4067798146050003,-0.06497692148188383,0.06379015642074869,0.7391304347826086,0.425
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.8189008740924902,0.975470282218039,0.9876589908556692,0.07514589203379185,0.3890582685405311,0.7391304347826086,0.42500000000000004
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.7700213866089531,1.0525290997442798,1.0259284086837053,0.21508845156795298,0.562597779524067,0.8260869565217391,0.45238095238095233
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.7861235490195952,0.9073645404008335,0.9525568436585995,0.11179612671959505,0.44962715302072337,0.6521739130434783,0.4888888888888889
validation,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,1.0198361534437983,1.3818939279111488,1.1755398453098682,0.16418151311406648,0.42603666176924715,0.782608695652174,0.5787545787545787
test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Linear,0.9602937893056194,1.333974595401113,1.1549781796212053,0.12100006302150224,0.36012581334095783,0.7167630057803468,0.4541181016163307
test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,Deep Learning,0.9602937893056194,1.333974595401113,1.1549781796212053,0.12100006302150224,0.36012581334095783,0.7167630057803468,0.4541181016163307
test,regression_delta_binary,0,SC,IterativeImputer,['bionaive TNF'],all,0.6,False,2022,SVM,0.9602937893056194,1.333974595401113,1.1549781796212053,0.12100006302150224,0.36012581334095783,0.7167630057803468,0.4541181016163307
